,n_count,seq_count
270,20,>IMS-10186-CVDP-2E3F7F92-9D85-4091-9312-D44C51E1F4B5|2021-04-24
271,39,>IMS-10087-CVDP-1F0E72AC-A519-4793-B282-AFF7CE590D9E|2021-09-06
272,298,>IMS-10227-CVDP-16F84ECF-C3C5-4920-856D-8BB806E3158C|2021-09-22
273,497,>IMS-10225-CVDP-63C10604-255D-4FD1-9A4D-4D23DA04CCD9|2021-11-15
274,424,>IMS-10225-CVDP-0796DACF-BE94-4CC3-A7DB-3606B0B16EF5|2021-12-13
275,260,>IMS-10087-CVDP-FF4D66A8-0993-46F4-9E89-18F5EE904071|2021-12-26
276,448,>IMS-10087-CVDP-A66DE1D4-7FE1-4ACA-B419-E53B0B62FFBD|2021-11-22
277,417,>IMS-10116-CVDP-7185F8CE-7E0C-40E1-B854-BCB2EA59D742|2021-07-29
278,1347,>IMS-10225-CVDP-D0ECFE03-F5F4-4C81-8A14-47E9C5ECBE52|2021-04-23
279,1111,>IMS-10280-CVDP-2654D3A9-CE89-4DFE-8170-05E4B96F22D6|2021-11-18
280,78,>IMS-10261-CVDP-B967DD3D-904B-4C66-B9A6-CEDF2E7D85B0|2021-05-06
281,0,>IMS-10227-CVDP-7470DE18-56C6-4B10-AB5A-E6FCD942CCE3|2021-06-09
282,3,>IMS-10594-CVDP-A8C6BCAC-DCBB-4227-B261-9618AAAC9FBA|2021-12-21
283,1678,>IMS-10225-CVDP-FEE62343-BE2C-454B-8DC0-0413B38DD228|2021-11-29
284,151,>IMS-10116-CVDP-BA06E11E-2FDF-49AC-8514-A779A3B56558|2021-12-17
285,306,>IMS-10261-CVDP-6B96582E-748C-4C7F-BE3E-424B046CD27D|2021-03-04
286,368,>IMS-10116-CVDP-4521FC80-5E5A-4E88-B3DC-3DCDE43CD41C|2021-10-30
287,306,>IMS-10267-CVDP-D6340652-54B2-408F-B55B-D7EBB4EAD3AB|2021-05-28
288,746,>IMS-10186-CVDP-1B16F652-6355-4B97-97FA-F34405C0AF05|2021-10-01
289,292,>IMS-10087-CVDP-F31AF817-30F6-4AE0-9247-7CF6DE64A06D|2021-11-26
290,374,>IMS-10186-CVDP-06ABBE7E-747D-42C3-B4BE-0340E870B93A|2021-11-11
291,668,>IMS-10186-CVDP-60919080-B046-4FDA-9020-E57BB9080CE4|2021-12-08
292,1265,>IMS-10186-CVDP-5D522954-D529-498B-BEAF-288085795B94|2021-12-30
293,78,>IMS-10087-CVDP-EF9D3E2E-42D4-4A0B-9F5D-0930510CDEA3|2021-10-19
294,126,>IMS-10186-CVDP-72F6C595-8314-4A44-B7CC-AD67A95FB5C4|2021-06-07
295,229,>IMS-10087-CVDP-19850CC1-1D03-49C9-BD44-C61E6D0CCDC4|2021-03-09
296,371,>IMS-10267-CVDP-22B4CA66-FE55-4F01-8F93-4E796AC13F86|2021-05-20
297,560,>IMS-10087-CVDP-F107A464-D4D7-492B-BB10-858137812BC5|2021-12-15
298,862,>IMS-10261-CVDP-496C440D-E98B-4639-9990-53D5E986B36E|2021-10-28
299,191,>IMS-10261-CVDP-00157|2021-02-03
300,534,>IMS-10341-CVDP-D1B0DB41-9787-4320-82D8-F5CCF97F71BD|2021-02-03
301,953,>IMS-10186-CVDP-585F7F22-3360-44CC-8971-3E97AD5A01EA|2021-08-14
302,385,>IMS-10267-CVDP-9CC986F8-115D-43DD-935C-FA7611184DFE|2021-04-09
303,353,>IMS-10116-CVDP-319DCFD5-2C5A-4232-B99C-8608AF3FD9A0|2021-12-06
304,51,>IMS-10061-CVDP-98F6A29E-6165-42EB-82AB-ABB12826606C|2021-03-20
305,219,>IMS-10267-CVDP-1DD7E036-D794-4193-BCED-9F74E7D08821|2021-04-30
306,1078,>IMS-10087-CVDP-F08D59A2-8108-4EAA-8DFE-9C2AB687B3D1|2021-11-18
307,397,>IMS-10267-CVDP-A6A7B6A1-AE4C-4D7D-8448-06FE205A3EFF|2021-04-16
308,647,>IMS-10267-CVDP-CF022604-86DC-48CF-AA25-8478A8D4AA79|2021-03-04
309,255,>IMS-10116-CVDP-0B291101-AB91-4805-8127-04C9C579DA5C|2021-03-30
310,30,>IMS-10013-CVDP-4C9C62B7-A8E0-4AC7-959A-58C93BFAE931|2021-05-15
311,102,>IMS-10061-CVDP-22EADF79-F95E-43B4-9034-3078D52D8367|2021-11-11
312,385,>IMS-10116-CVDP-0AAD3131-C6AA-4389-A379-0F684F3C4AFA|2021-08-09
313,564,>IMS-10087-CVDP-CBA7C54B-55AD-4291-B4FB-004BD6575AFF|2021-10-11
314,259,>IMS-10116-CVDP-B51F262D-A084-48B1-8954-98F625906AF8|2021-08-17
315,1039,>IMS-10186-CVDP-E3737346-CBA7-49B6-8A24-98D228CF6828|2021-12-06
316,136,>IMS-10261-CVDP-B2080EB2-C3DF-4688-A2CB-0D25B223F444|2021-03-18
317,358,>IMS-10225-CVDP-1FBCAC91-715A-4873-9F7C-28B968DEFA6B|2021-09-09
318,419,>IMS-10087-CVDP-77A79495-E41A-4190-8B33-8FD6434636FD|2021-11-22
319,28,>IMS-10261-CVDP-9833B95C-4E8B-4E0F-89DB-9DE83F358495|2021-02-12
320,169,>IMS-10594-CVDP-32E3EF7B-E1BE-4F48-A615-957F4E988EE4|2021-11-30
321,450,>IMS-10186-CVDP-647F7160-7B2C-42FE-85A3-E5F1E1C7B16B|2021-12-06
322,252,>IMS-10186-CVDP-80D8F7CE-44B5-4FAB-B40B-37CCEFCFBFA0|2021-02-09
323,104,>IMS-10087-CVDP-85ECDF55-878D-430D-B187-ED2A9B4F1BA4|2021-04-20
324,200,>IMS-10013-CVDP-9B84A8F5-42E1-4891-8241-84DEDA758D2A|2021-10-26
325,288,>IMS-10061-CVDP-2006BBCF-87D6-4362-899C-EC289DB8A04C|2021-12-15
326,784,>IMS-10267-CVDP-89D0636C-4D8E-45F1-894B-9316AC4F214B|2021-03-29
327,746,>IMS-10087-CVDP-92D88C7D-E5AE-40BB-AEB3-9579C0FE8C77|2021-12-09
328,79,>IMS-10227-CVDP-DE4C2937-09CD-4C7C-8ACC-734BBB88E0B0|2021-08-19
329,193,>IMS-10280-CVDP-74EED081-5B03-40D6-B702-1FE1DD711880|2021-12-14
330,100,>IMS-10341-CVDP-240CE3A8-B08A-4B6E-97F7-E0DB1E646DF3|2021-04-08
331,8,>IMS-10264-CVDP-FA6497F7-9448-4E30-BEE3-19ABBC601A25|2021-01-19
332,2,>IMS-10594-CVDP-D59610E0-2319-49D6-ACA0-EE5CBCED4A60|2021-08-23
333,34,>IMS-10261-CVDP-9084201E-F922-4D67-B0E1-9D7D4FA430D7|2021-02-05
334,521,>IMS-10225-CVDP-722512C1-6241-495A-8AF9-0E474B36D8EB|2021-11-15
335,291,>IMS-10116-CVDP-75B1A9BE-263E-4068-8968-FB3163FE0B06|2021-11-16
336,526,>IMS-10186-CVDP-58D8B4A2-150A-4A5B-BA8D-211E00615250|2021-12-06
337,192,>IMS-10267-CVDP-CD2EB33D-E36F-4C72-A5C7-B44DAC139F22|2021-05-28
338,325,>IMS-10116-CVDP-822E5845-A6CE-47A3-896A-90A8AB2D4C1E|2021-11-18
339,202,>IMS-10013-CVDP-9384CF0C-9531-41D2-B361-B3E205492F4E|2021-02-08
340,316,>IMS-10186-CVDP-6263A91D-22E8-43C9-9EFD-5C6FB5014EE1|2021-07-21
341,207,>IMS-10225-CVDP-54A82DA8-5BD5-4C77-BAE9-3811F52468CF|2021-05-03
342,244,>IMS-10225-CVDP-8F9AB41E-9545-464A-B551-5D19BCC5C22D|2021-05-03
343,333,>IMS-10261-CVDP-6CF4566C-D080-4AB8-B9EF-2C2EC66051CC|2021-02-10
344,88,>IMS-10594-CVDP-E03844E0-43A7-4FCF-9A47-D44DF5406ACE|2021-10-03
345,225,>IMS-10186-CVDP-A4AC7E1F-01BB-4062-AB24-4E1EFFF95B7A|2021-04-15
346,505,>IMS-10186-CVDP-B9F640D3-139E-4147-96D6-18949397E99C|2021-12-07
347,430,>IMS-10116-CVDP-D55596A3-26D3-4F8F-A797-745EA4B0D31A|2021-04-16
348,249,>IMS-10116-CVDP-4DA8230B-D27D-40C4-A841-D5D88D40FAD7|2021-03-18
349,254,>IMS-10116-CVDP-77F69263-E10E-4AE8-BC80-F8678537518F|2021-02-09
350,257,>IMS-10227-CVDP-DD6C328A-B76A-4657-A88E-91889986A710|2021-12-02
351,532,>IMS-10267-CVDP-979993E4-10D3-480E-95E3-60D0713213AA|2021-06-02
352,69,>IMS-10186-CVDP-CA9C2FB1-2F14-41C3-9A24-1CE7570ABCA2|2021-06-04
353,505,>IMS-10061-CVDP-9A491070-8DD1-47B2-8A5B-695D1403AC96|2021-08-24
354,130,>IMS-10087-CVDP-1699E185-111C-4B43-8F94-98288D1EB304|2021-11-26
355,253,>IMS-10116-CVDP-68E7DCC0-A87F-48C6-98C4-0046C04A8697|2021-04-13
356,311,>IMS-10061-CVDP-BF5DBD57-8A88-4038-8325-88AB38B0B5BF|2021-11-04
357,19,>IMS-10061-CVDP-A8086E58-6436-4809-8646-E8BA8C3DE4D6|2021-03-09
358,82,>IMS-10116-CVDP-67D7C682-B47E-4ADA-8844-DB2C8924349D|2021-08-12
359,391,>IMS-10013-CVDP-5F79B987-306E-44DB-9539-7E631A1CBADA|2021-08-10
360,1325,>IMS-10087-CVDP-1E5D57FE-68D0-4ACA-A2A7-6A5952EBA2D3|2021-09-18
361,616,>IMS-10594-CVDP-3FB3D28A-333D-479E-9A43-5FA0656657DF|2021-12-07
362,324,>IMS-10087-CVDP-2C468532-EFAC-4B30-AE54-EB4C8EEFB5D8|2021-09-27
363,210,>IMS-10087-CVDP-4E9CCCBB-03E8-4F57-91A7-FFEED2F1EB6D|2021-12-13
364,259,>IMS-10116-CVDP-C2012047-EE98-4151-B03C-D6DFD25D1AFC|2021-09-09
365,1300,>IMS-10116-CVDP-FCB5795B-BEFE-43E0-8C03-2085DAC1E150|2021-12-28
366,15,>IMS-10227-CVDP-EFACE813-35BF-41C1-99A6-BB6FEA762884|2021-05-20
367,287,>IMS-10227-CVDP-88445D89-B455-4F57-BE04-A7080DB15D42|2021-12-02
368,106,>IMS-10186-CVDP-57421EDE-A30D-4F5F-8864-EB49FF512984|2021-11-16
369,297,>IMS-10261-CVDP-6EEB793F-C7EA-4D4C-945D-D4F8075E32B1|2021-06-04
370,636,>IMS-10267-CVDP-4214313C-E04E-40A0-BF2B-CE72B351266E|2021-07-23
371,727,>IMS-10186-CVDP-D1469500-F622-479F-9995-E4E5B1B95AC8|2021-12-02
372,220,>IMS-10225-CVDP-07707F4F-CF53-41BE-9A18-DB669F02B912|2021-05-03
373,518,>IMS-10186-CVDP-E1D83691-14EC-4B04-9EDB-D047CD02C55E|2021-08-07
374,548,>IMS-10087-CVDP-62893CA5-E369-419D-87A4-085CC51CA989|2021-11-29
375,253,>IMS-10116-CVDP-75C0C547-47A4-4FAD-A6BD-420F7CAD3BE1|2021-07-15
376,55,>IMS-10020-CVDP-51E9470C-BEAB-4F05-89DF-0442452FD442|2021-02-27
377,184,>IMS-10013-CVDP-520DA033-07F5-41AA-A022-305DF3D627B0|2021-05-08
378,259,>IMS-10227-CVDP-CB1F703A-9DD8-4013-9134-A96807FDB700|2021-12-07
379,443,>IMS-10116-CVDP-28DB9610-F25B-46A6-8C66-8C3FE87BDC5B|2021-11-25
380,422,>IMS-10116-CVDP-D7848B28-93AB-46D8-9B5A-DE1427C00C8B|2021-07-07
381,298,>IMS-10116-CVDP-26111729-C458-4054-91A7-D57CD6B8BF0C|2021-10-11
382,237,>IMS-10116-CVDP-EE05E97C-44F2-42C2-9F55-EBAFFB54DD65|2021-08-02
383,262,>IMS-10087-CVDP-A3EA6F03-9BE6-4372-BA95-25D5CC438264|2021-09-06
384,614,>IMS-10116-CVDP-715593B7-3E1E-4EE9-88AC-FD5103B7281E|2021-12-29
385,503,>IMS-10116-CVDP-3C7BAC1F-71C2-4576-B164-8583D83B65AA|2021-07-23
386,11,>IMS-10061-CVDP-838DF932-3C63-42BD-B414-5F1E9A9A906C|2021-11-25
387,167,>IMS-10186-CVDP-4345B718-8A25-4EB8-87DB-CD015536D19B|2021-11-25
388,233,>IMS-10186-CVDP-EF945E3B-2319-4F70-888C-7CEC642A652C|2021-04-12
389,381,>IMS-10227-CVDP-74479EFC-40D1-4A34-9F4D-ADAE9922AD66|2021-11-16
390,286,>IMS-10116-CVDP-33487628-1462-46A3-93C2-0673A1A3FFEC|2021-09-15
391,424,>IMS-10225-CVDP-708BF0DA-6E65-4A5A-BC1E-B4D14B262A7C|2021-12-15
392,119,>IMS-10087-CVDP-44331C29-8839-4B4F-B07D-C362240AE6E0|2021-02-26
393,2,>IMS-10264-CVDP-05A1485B-A79A-4B74-AC92-53F2DE7FD6DE|2021-01-15
394,397,>IMS-10267-CVDP-128704D1-2809-4004-AA10-882BFBE0C3FA|2021-05-05
395,5,>IMS-10013-CVDP-00954|2021-01-22
396,578,>IMS-10116-CVDP-4904609B-5F1A-4EBA-ACC3-3689B38F895E|2021-05-03
397,245,>IMS-10225-CVDP-D0B01836-5ACC-4B46-83B5-E6B26853E927|2021-12-24
398,44,>IMS-10061-CVDP-FAB8089E-031F-47BB-ABA5-0645EB4CA0F7|2021-11-10
399,662,>IMS-10116-CVDP-E7F06578-676E-4D26-AEE6-6B4082B69B52|2021-05-15
400,982,>IMS-10186-CVDP-96492A0E-C3B8-409C-912E-6FAC5B9DAE85|2021-12-31
401,37,>IMS-10013-CVDP-0D4DCE70-1A2E-4012-A1CB-3F058E654CF4|2021-10-13
402,121,>IMS-10116-CVDP-F77522B6-1DC2-4A0D-AA99-DD0CF7D024BC|2021-05-22
403,424,>IMS-10116-CVDP-9D78D982-FF84-4AF2-83AC-72153D9BA3A4|2021-08-18
404,399,>IMS-10267-CVDP-9E66CC79-C49D-4A47-A257-214A69A160E7|2021-02-10
405,752,>IMS-10186-CVDP-C02C2FBB-504C-435C-9612-F84BD74477A8|2021-05-20
406,40,>IMS-10087-CVDP-524504C6-E834-49ED-A8E5-AA0949F85595|2021-09-08
407,933,>IMS-10267-CVDP-C3CB07BF-2565-4BFF-BE35-838C33F01528|2021-12-28
408,124,>IMS-10087-CVDP-4E13326D-FC4D-4087-B8B2-7C0F45671CDD|2021-10-19
409,825,>IMS-10116-CVDP-98E24B8F-E0FA-4B41-ABC5-C2B05427F34A|2021-12-17
410,31,>IMS-10013-CVDP-29225CE0-B7BF-48F5-B0B9-52AAF11CDF1E|2021-05-03
411,480,>IMS-10087-CVDP-4EE89A13-B3CE-4FA1-953B-EB62DE5A4FB7|2021-12-15
412,345,>IMS-10087-CVDP-79FB741F-F059-44F0-BCB4-8160F42A120F|2021-12-26
413,338,>IMS-10186-CVDP-3FDAC7DA-ED9E-46F5-87FD-8D91A6E91FA0|2021-11-23
414,659,>IMS-10087-CVDP-F0AC4BBD-4DB3-4BEC-B5D3-1C52570A713B|2021-09-23
415,347,>IMS-10594-CVDP-35071936-D9F7-458D-AC20-BB047E3F7CB3|2021-02-19
416,566,>IMS-10186-CVDP-B65D3E50-E7B7-42E9-90A3-45E16F11BFE8|2021-08-16
417,85,>IMS-10594-CVDP-73D4B09A-AA81-445C-9C02-BEAD07971B1F|2021-02-09
418,216,>IMS-10267-CVDP-45A1B88B-CCD3-4A6A-96BC-B71C86AD9233|2021-05-14
419,4,>IMS-10061-CVDP-9217D8CC-5A27-459A-8058-DE657C3FA961|2021-12-02
420,12,>IMS-10013-CVDP-024CBDBE-FD6E-4173-A62A-458CFFC6EA90|2021-04-10
421,9,>IMS-10186-CVDP-C918E931-64F3-4D08-ADB7-B6AAAD2F9272|2021-04-15
422,357,>IMS-10225-CVDP-1BC14692-0F33-41EC-8CDA-D2A2C00E6B23|2021-12-09
423,330,>IMS-10087-CVDP-9A161639-0B99-45C1-AAF8-B12ACC18E8C4|2021-11-22
424,0,>IMS-10227-CVDP-0B5D1531-D2A6-47AF-AA99-F2113D59E186|2021-12-28
425,606,>IMS-10186-CVDP-11FA3713-3847-4BE9-8C3D-3CC712BB2384|2021-09-03
426,559,>IMS-10227-CVDP-1E50421A-FF88-4770-8C1E-47FBAEE9BC27|2021-10-23
427,210,>IMS-10267-CVDP-32D26399-675E-4DCD-836D-ED267C8250B2|2021-11-09
428,208,>IMS-10061-CVDP-B8C238CF-BE19-417F-9960-6C01D36306A2|2021-02-15
429,549,>IMS-10267-CVDP-4B0D2C6E-A086-49CD-9428-48B3EEC1868C|2021-08-16
430,1452,>IMS-10186-CVDP-123EC49A-9BAC-4031-9C1F-111F3D88FA69|2021-08-24
431,259,>IMS-10116-CVDP-6CE9988D-F7B1-4ECF-9EB2-11AAFEB9F1A9|2021-09-04
432,435,>IMS-10116-CVDP-5518AA97-DB02-46FF-B117-E9ED12E8B511|2021-10-25
433,41,>IMS-10061-CVDP-684D2836-17DD-47A1-B790-2EBEE0B3B9F1|2021-03-17
434,398,>IMS-10116-CVDP-F83B77EB-0560-4E97-9155-35C8BE2499A3|2021-08-18
435,0,>IMS-10061-CVDP-0647FBDE-D597-49E7-970D-76FCE63CD917|2021-11-17
436,364,>IMS-10267-CVDP-36398CB7-984F-4E72-AE23-FFC8544D2D24|2021-03-22
437,81,>IMS-10186-CVDP-66ED2BA3-13F6-4A00-9F1A-1C0B774D3C24|2021-12-09
438,40,>IMS-10013-CVDP-9167A535-5E7A-4989-8A1C-BFBD659F700F|2021-12-29
439,40,>IMS-10020-CVDP-2C5B28E2-27DD-45B5-BCE3-3E0DA1727A3F|2021-02-17
440,349,>IMS-10116-CVDP-36C5EDE8-3D04-4894-819A-06F20F96B2A6|2021-11-10
441,82,>IMS-10087-CVDP-709DE563-1F7D-4F94-98AB-2AA1CE5951FE|2021-12-13
442,73,>IMS-10020-CVDP-251DCC23-3C69-42FC-BFAC-82FD59C7ECEA|2021-02-27
443,266,>IMS-10186-CVDP-369E5654-020B-47BF-A1B1-72E90DD6E43F|2021-09-30
444,444,>IMS-10116-CVDP-F033CAC2-9BB5-4E78-AB0F-D3DCC817798C|2021-09-15
445,121,>IMS-10116-CVDP-BDDC2A6E-8790-45B9-BC3A-E9B45BEB9DED|2021-08-18
446,573,>IMS-10087-CVDP-6E8C84B3-7030-4DC0-B118-EA3D83D3CBB5|2021-12-07
447,222,>IMS-10267-CVDP-A2EBEDD8-F052-4203-8C98-F59123FFBBEA|2021-05-25
448,726,>IMS-10116-CVDP-9F80EC5F-C148-49A3-8EAF-60BE5CF43B15|2021-09-02
449,558,>IMS-10087-CVDP-DA53615D-37C2-461D-9D76-01DEC0B52888|2021-11-25
450,860,>IMS-10186-CVDP-4517181A-41D2-419B-AB66-BFBD3BB1D075|2021-11-22
451,1453,>IMS-10087-CVDP-C40821BE-3187-413C-B7E5-EEF168D62D1D|2021-08-18
452,922,>IMS-10087-CVDP-4FE31736-C371-4368-9F94-99E01D7EB438|2021-11-30
453,263,>IMS-10116-CVDP-FA6538EA-FDF3-47A3-899D-8D55FD181D8D|2021-11-30
454,0,>IMS-10061-CVDP-27280110-2FC4-4A9A-B045-DA86102062D6|2021-05-18
455,121,>IMS-10116-CVDP-B0AF830B-69B4-4641-AEE5-63F7E4EF5C58|2021-08-30
456,713,>IMS-10186-CVDP-DCF56E35-E8FF-44DA-98C3-86F0027AB7FB|2021-08-10
457,161,>IMS-10267-CVDP-D0F892F6-8D33-41A6-ABE5-B8EC62BC6775|2021-12-12
458,253,>IMS-10116-CVDP-9882E815-4932-4546-A915-0CFCDB4C06FE|2021-05-06
459,0,>IMS-10227-CVDP-D10DD0C0-9262-4759-B78D-481821F98B80|2021-09-15
460,268,>IMS-10087-CVDP-F3BBB5A2-2541-4563-88CC-74BD4A987A70|2021-08-20
461,313,>IMS-10186-CVDP-73A9300D-C4A7-4E33-BE41-53B42B3C68DD|2021-09-29
462,20,>IMS-10013-CVDP-51E43243-1536-4F03-9E09-AF01EACC520D|2021-12-15
463,459,>IMS-10116-CVDP-586A8A7D-E172-4561-BE25-03DF556D1459|2021-05-06
464,236,>IMS-10013-CVDP-C308D320-C59B-489A-8E71-725B1CB0B270|2021-09-15
465,127,>IMS-10061-CVDP-FA205DD8-0AE2-49B0-9917-EAC7D567AC8F|2021-09-08
466,400,>IMS-10087-CVDP-E997E6DA-F52D-4A8D-B6AF-D79E2E86DECD|2021-11-27
467,655,>IMS-10116-CVDP-E640D69A-C74D-4014-9075-FD47DABB2026|2021-09-02
468,26,>IMS-10013-CVDP-353019AE-76A9-40F8-B7F4-8965C34EF6CA|2021-03-20
469,319,>IMS-10116-CVDP-A1D9A34B-4F2C-4B63-B719-A5B7109EDBC7|2021-09-04
470,560,>IMS-10186-CVDP-9A9FF0E7-5ECB-481D-8B7B-9F880B1A71BD|2021-10-14
471,811,>IMS-10225-CVDP-FAD10AD8-5902-42CE-88BB-2BDB92CC3F90|2021-12-17
472,531,>IMS-10594-CVDP-6B8CD9F4-6799-4661-9572-CDAD392F3E9A|2021-01-24
473,1061,>IMS-10186-CVDP-6E68875F-DB0A-4C22-ADA4-9083EC00CFD8|2021-11-22
474,0,>IMS-10227-CVDP-22FC63D9-003F-4F9A-BE3E-6AEC2A462A03|2021-12-01
475,365,>IMS-10267-CVDP-2AF19D3B-C000-4C3E-AA67-D66467E10323|2021-05-10
476,431,>IMS-10087-CVDP-A08C3C19-A7F0-45F5-BB24-05E641DABB75|2021-11-26
477,46,>IMS-10061-CVDP-1F0CEF53-273B-4B45-8A5C-BB2BD7982D6E|2021-11-16
478,232,>IMS-10186-CVDP-854D6DFF-00A4-4F9D-9751-365996009945|2021-11-29
479,201,>IMS-10267-CVDP-E918F4D1-054E-48CA-9DA7-865F0F16724F|2021-09-28
480,806,>IMS-10225-CVDP-49EF7A5A-654F-4B4C-8F9C-1357B5BC62D6|2021-12-20
481,116,>IMS-10594-CVDP-96296434-9925-4F41-95EB-C6981111D044|2021-04-19
482,259,>IMS-10116-CVDP-A7BE2F54-5FD1-4A12-83F1-4C0BD466C718|2021-10-26
483,3,>IMS-10061-CVDP-B036C110-0342-4BFD-9F1C-91ACCBE1D597|2021-06-17
484,363,>IMS-10267-CVDP-91699CC5-3BE5-4A20-BF12-45537E3BF373|2021-09-03
485,204,>IMS-10267-CVDP-69061F04-3455-44BD-A6B6-69FC9FCFD4D4|2021-09-16
486,646,>IMS-10267-CVDP-2CE9B2E3-5B64-4B1C-A92B-11ABC66ACE92|2021-09-01
487,241,>IMS-10594-CVDP-C94D067E-5DB4-4B3E-B642-300C89F01CF2|2021-10-15
488,37,>IMS-10013-CVDP-13FA1763-4C93-47ED-ABA9-E525F6920B4F|2021-02-01
489,186,>IMS-10261-CVDP-09AFBF0B-74D8-4752-9C8E-D6119236A3A4|2021-04-22
490,360,>IMS-10087-CVDP-D265E424-5C58-48C6-B21F-638DBA3491FF|2021-11-22
491,634,>IMS-10225-CVDP-AA4D3F58-6EE2-4EBE-B422-C0687ABBBD17|2021-10-24
492,1047,>IMS-10261-CVDP-944888EB-0FF9-4A96-943E-4EEC0D0EB716|2021-02-12
493,353,>IMS-10087-CVDP-96FB4FE1-60CA-43A7-BA9D-CBF823297E67|2021-04-28
494,150,>IMS-10061-CVDP-E87032E5-6ED0-46B3-B32C-69D35F1002CF|2021-12-10
495,945,>IMS-10225-CVDP-EB1CFC25-F67B-4100-AC00-0728C09C7E62|2021-12-24
496,275,>IMS-10186-CVDP-DF906D00-EAF6-4DBE-B4AA-A8B20E6302DD|2021-09-21
497,358,>IMS-10594-CVDP-651082E2-22E5-4D1B-AF25-B0A5DC93CA66|2021-05-02
498,245,>IMS-10227-CVDP-DCC72EB7-AF98-4AA6-8CCA-E44DCA171C74|2021-11-04
499,0,>IMS-10061-CVDP-67E032CA-9889-448B-BF17-E6E1819FF273|2021-05-05
500,301,>IMS-10116-CVDP-A6FFFA8B-9019-42FC-8D19-3BEBCFA98130|2021-10-18
501,49,>IMS-10186-CVDP-9902F221-54FA-4FC3-8441-580730CD6F24|2021-05-01
502,69,>IMS-10227-CVDP-F51F32BB-1A57-4281-8DC1-2792A3DCBB87|2021-04-07
503,611,>IMS-10267-CVDP-5322BD4F-8D2A-46DE-88FE-A9C40733F0D1|2021-04-23
504,259,>IMS-10116-CVDP-2F309FF6-F16A-45EF-BE19-1DA3877FE9A4|2021-09-15
505,58,>IMS-10227-CVDP-4510CDA1-17A1-499F-9FF2-C862EE481059|2021-03-19
506,256,>IMS-10116-CVDP-1A7E11B7-3CDA-4B43-8EEE-8043F91E526B|2021-08-24
507,981,>IMS-10087-CVDP-4010D9AA-51FF-4E4F-8532-36FDDB26D91C|2021-08-15
508,469,>IMS-10594-CVDP-19F95609-C070-4D2E-A967-AF481D1AB25C|2021-02-06
509,73,>IMS-10061-CVDP-9C452D13-35ED-43BC-AC8F-72E8F3D7603C|2021-12-31
510,253,>IMS-10116-CVDP-37A0CA7B-0D47-425C-8E60-C66ABA5440CA|2021-03-31
511,572,>IMS-10186-CVDP-B1773297-F145-423F-8B2B-E63558E4976D|2021-09-21
512,1486,>IMS-10087-CVDP-7ED1D232-71D3-4311-8571-DD14E802AB7A|2021-10-10
513,693,>IMS-10087-CVDP-638DCDD6-F81D-426D-A512-4330A4CC2771|2021-11-26
514,32,>IMS-10061-CVDP-2E2FD94E-6B2A-4833-8BE1-7C43F4C2E8EF|2021-03-02
515,97,>IMS-10186-CVDP-28A45C43-37A3-42A0-954F-B825F5BAC9DA|2021-07-21
516,41,>IMS-10261-CVDP-27A4DAAD-9E27-48F7-BE69-C359CD89883C|2021-11-24
517,427,>IMS-10116-CVDP-CDA6FBB4-DC07-4417-A1D1-A4B4CD6F8258|2021-11-22
518,259,>IMS-10116-CVDP-97CCD46A-580A-468E-BF86-3F6D6BDCF302|2021-08-17
519,564,>IMS-10087-CVDP-12344EDB-3180-4A46-A7AB-96E629490E0D|2021-12-08
520,72,>IMS-10186-CVDP-84844A22-4E8A-46EC-9166-4E83A42395B2|2021-09-28
521,207,>IMS-10186-CVDP-FC41F25F-9165-40CE-BB38-9A3B4F80B474|2021-03-24
522,74,>IMS-10087-CVDP-CF7F3189-90AB-4684-9218-294E046AF4C2|2021-09-06
523,253,>IMS-10116-CVDP-C643EF76-6BB9-4429-A034-260B42B5A9B8|2021-05-19
524,109,>IMS-10013-CVDP-90A3B701-F09E-4CC7-A80D-FDA8E59ED2A3|2021-09-13
525,277,>IMS-10061-CVDP-FF5B5748-E985-4208-B4C2-E6CC3AD8855B|2021-12-15
526,367,>IMS-10267-CVDP-B5344BD2-EBE1-490D-87A7-39944E769580|2021-08-30
527,418,>IMS-10087-CVDP-490A9BFA-4C95-46D7-B766-98157707B129|2021-12-20
528,259,>IMS-10116-CVDP-E6F8E115-B599-44FC-BBFE-25D034F9FDAA|2021-12-16
529,385,>IMS-10267-CVDP-014E09D0-76F9-4D0C-9B48-6A854EE54F34|2021-04-12
530,45,>IMS-10173-CVDP-00088|2021-01-15
531,436,>IMS-10087-CVDP-E576EE40-DC48-4A60-98FA-5DB294AB9EB1|2021-09-26
532,440,>IMS-10267-CVDP-F00D7AC7-BFD9-4807-A1AB-EACB60128B66|2021-02-12
533,1447,>IMS-10116-CVDP-C8A55982-6F3C-45AE-A7E6-C869FFAF391C|2021-12-16
534,491,>IMS-10267-CVDP-8991C4E9-6A18-4AC9-BC0D-4774B67471E6|2021-03-06
535,412,>IMS-10267-CVDP-B1CBABC3-2D25-45B9-BF4D-D2ACC512187F|2021-04-20
536,744,>IMS-10087-CVDP-156E7E0F-FA87-4AEB-9153-F91D409B6D51|2021-10-07
537,637,>IMS-10087-CVDP-3BE75BC3-4E53-4412-82E7-3D187504A811|2021-09-16
538,11,>IMS-10186-CVDP-725982BC-9B20-4D78-8A1C-195C7A20E29A|2021-05-19
